date,temp,temp_highest,temp_lowest,cloud,rainfall,temp_5,temp_highest_5,temp_lowest_5,cloud_5,rainfall_5,temp_10,temp_highest_10,temp_lowest_10,cloud_10,rainfall_10,temp_15,temp_highest_15,temp_lowest_15,cloud_15,rainfall_15,temp_20,temp_highest_20,temp_lowest_20,cloud_20,rainfall_20,temp_25,temp_highest_25,temp_lowest_25,cloud_25,rainfall_25,temp_30,temp_highest_30,temp_lowest_30,cloud_30,rainfall_30
2013-08-08,29.3,32.8,27.3,7.4,NaN,140.4,153.89999999999998,128.1,36.5,56.5,277.4,306.80000000000007,253.20000000000002,78.00000000000001,82.1,407.9,455.6000000000001,370.59999999999997,110.99999999999999,96.80000000000001,538.4999999999999,597.7,493.49999999999994,157.1,250.8,667.9999999999999,739.5,612.9,202.3,300.79999999999995,789.8,866.0,729.8,252.29999999999998,577.8000000000001
2013-08-09,29.2,30.8,27.9,9.9,0.0,141.29999999999998,153.4,129.6,38.4,52.0,280.3,307.70000000000005,257.09999999999997,79.00000000000001,72.6,411.09999999999997,456.2000000000001,375.59999999999997,114.10000000000001,96.80000000000001,540.7,598.1999999999999,496.09999999999997,158.60000000000002,249.8,670.7,741.1999999999999,617.1999999999999,202.8,297.3,793.6999999999999,870.6999999999999,733.0999999999999,252.20000000000002,576.8
2013-08-10,28.0,29.4,25.8,7.1,2.0,141.6,152.7,129.0,38.5,47.0,281.9,308.1,258.2,77.8,66.1,412.59999999999997,454.50000000000006,378.3,118.30000000000001,98.8,541.9,599.1999999999999,496.3,155.70000000000002,251.3,671.8,741.8000000000001,617.8,200.1,297.8,797.1,875.0,735.0999999999999,249.3,564.8
2013-08-11,28.7,33.2,24.2,5.8,NaN,143.9,158.3,130.2,37.699999999999996,2.0,282.59999999999997,309.2,257.9,76.5,66.1,415.09999999999997,456.50000000000006,379.40000000000003,117.2,98.6,544.2,603.0,496.4,151.60000000000002,166.8,676.3000000000001,749.3000000000001,618.5,195.9,279.3,802.2,883.9,736.0999999999999,245.1,490.8
2013-08-12,29.3,32.6,27.1,5.3,NaN,144.5,158.8,132.3,35.5,2.0,284.5,312.50000000000006,259.8,72.7,58.6,419.1,462.40000000000003,382.59999999999997,112.5,87.6,547.8,609.2,498.79999999999995,146.9,110.3,680.5,754.2,621.8000000000001,192.2,252.79999999999998,807.3,890.9,741.0,240.4,325.8
2013-08-13,29.0,32.9,26.6,4.8,NaN,144.2,158.9,131.6,32.9,2.0,284.6,312.8,259.7,69.39999999999999,58.5,421.59999999999997,465.70000000000005,384.80000000000007,110.9,84.1,552.1,614.5,502.20000000000005,143.90000000000003,98.8,682.7,756.5999999999999,625.1,190.0,252.8,812.1999999999999,898.4,744.5,235.20000000000005,302.79999999999995
2013-08-14,28.6,32.0,26.2,5.0,NaN,143.6,160.1,129.89999999999998,28.0,2.0,284.90000000000003,313.5,259.5,66.4,54.0,423.90000000000003,467.8,387.0,107.0,74.6,554.7,616.3000000000001,505.5,142.10000000000002,98.8,684.3000000000001,758.3,626.0,186.6,251.8,814.3000000000001,901.3,747.1,230.80000000000004,299.3
2013-08-15,28.7,32.4,25.8,6.6,0.0,144.29999999999998,163.10000000000002,129.9,27.5,0.0,285.9,315.79999999999995,258.9,66.0,47.0,426.2,471.2,388.1,105.29999999999998,66.1,556.9000000000001,617.6,508.20000000000005,145.8,98.80000000000001,686.2,762.3,626.2,183.2,251.3,816.1,904.9000000000001,747.7,227.60000000000002,297.8
2013-08-16,28.7,31.7,26.1,7.5,4.5,144.3,161.6,131.8,29.2,4.5,288.2,319.9,262.0,66.9,6.5,426.9,470.79999999999995,389.70000000000005,105.69999999999999,70.6,559.4000000000001,618.1,511.20000000000005,146.4,103.1,688.5,764.6,628.1999999999999,180.8,171.3,820.6000000000001,910.9000000000001,750.3000000000001,225.10000000000002,283.8
2013-08-17,28.7,31.6,27.1,7.5,NaN,143.7,160.6,131.79999999999998,31.4,4.5,288.2,319.40000000000003,264.1,66.9,6.5,428.2,473.1,391.6000000000001,104.1,63.1,562.8000000000001,623.0000000000001,514.4000000000001,143.9,92.1,691.5,769.8,630.6,178.3,114.8,824.2000000000002,914.8000000000001,753.6000000000001,223.6,257.29999999999995
2013-08-18,28.3,31.5,26.0,9.8,13.0,143.0,159.20000000000002,131.2,36.400000000000006,17.5,287.2,318.1,262.79999999999995,69.3,19.5,427.6,472.0,390.90000000000003,105.79999999999998,76.0,564.5999999999999,624.9000000000001,516.0,147.3,101.6,695.0999999999999,773.7,633.4,180.3,116.3,825.7000000000002,915.8,756.3000000000001,226.4,270.3
2013-08-19,28.2,32.3,25.7,4.9,6.0,142.6,159.5,130.7,36.300000000000004,23.5,286.2,319.6,260.6,64.30000000000001,25.5,427.5,473.0,390.20000000000005,102.7,77.5,566.5,627.3000000000001,517.7,143.3,98.1,697.3000000000001,775.8,636.2,178.4,122.3,826.9000000000002,917.8,756.7,222.9,275.3
2013-08-20,27.4,32.3,23.0,3.0,NaN,141.3,159.39999999999998,127.9,32.7,23.5,285.59999999999997,322.5,257.79999999999995,60.199999999999996,23.5,427.19999999999993,475.2,386.8,98.7,70.5,567.5,630.5999999999999,516.0,138.00000000000003,89.6,698.1999999999999,777.0,636.0999999999999,178.5,122.30000000000001,827.5000000000001,921.6999999999999,754.1000000000001,215.9,274.8
2013-08-21,28.8,33.9,24.2,3.8,NaN,141.4,161.6,126.0,29.000000000000004,19.0,285.7,323.2,257.8,58.2,23.5,429.59999999999997,481.5,388.0,95.9,25.5,568.3,632.4,515.7,134.70000000000002,89.6,700.8,779.6999999999999,637.2,175.4,122.1,829.9,926.1999999999999,754.2,209.80000000000004,190.3
2013-08-22,29.3,32.3,26.3,6.8,0.0,142.0,162.3,125.2,28.300000000000004,19.0,285.7,322.9,257.0,59.699999999999996,23.5,430.2,481.70000000000005,389.3,95.2,25.5,570.1999999999999,635.3999999999999,516.8,132.4,82.1,704.8,785.3,639.5999999999999,172.20000000000002,111.1,833.4999999999999,932.0999999999998,755.8000000000001,206.60000000000005,133.8
2013-08-23,25.7,28.7,23.7,8.3,35.0,139.39999999999998,159.5,122.9,26.8,41.0,282.4,318.7,254.10000000000002,63.2,58.5,426.59999999999997,477.6,385.69999999999993,96.1,60.5,567.0,631.5,513.8000000000001,132.6,117.0,704.0000000000001,784.4000000000001,638.9,174.10000000000002,142.6,834.4999999999999,933.1999999999999,756.3000000000001,207.10000000000005,157.3
2013-08-24,26.6,31.5,21.9,2.4,NaN,137.8,158.7,119.1,24.299999999999997,35.0,280.4,318.2,249.79999999999998,60.6,58.5,424.0,478.3,379.7,88.60000000000001,60.5,565.3000000000001,631.7,509.3,126.99999999999999,112.5,704.3000000000001,786.0,636.8,167.6,133.1,835.1,934.4999999999999,755.3000000000001,202.70000000000005,157.3
2013-08-25,27.1,32.1,22.0,4.1,NaN,137.5,158.5,118.1,25.4,35.0,278.8,317.9,246.00000000000003,58.10000000000001,58.5,423.1,481.0,375.8999999999999,85.6,58.5,564.7,633.7,504.9,124.1,105.5,705.0000000000001,789.1,634.1,163.4,124.6,835.6999999999999,935.5,754.1999999999999,203.90000000000003,157.3
2013-08-26,27.0,31.6,22.8,1.6,NaN,135.7,156.2,116.7,23.200000000000003,35.0,277.1,317.8,242.70000000000002,52.2,54.0,421.40000000000003,479.40000000000003,374.5,81.39999999999999,58.5,565.3,637.7,504.7,119.09999999999998,60.5,704.0,788.6,632.3999999999999,157.9,124.6,836.5,935.9,753.9,198.60000000000002,157.1
2013-08-27,25.6,29.3,22.5,2.4,NaN,132.0,153.20000000000002,112.89999999999999,18.8,35.0,274.0,315.5,238.10000000000002,47.1,54.0,417.70000000000005,476.1,369.9,78.5,58.5,562.2,634.9,502.2,114.0,60.5,702.2,788.5999999999999,629.6999999999999,151.20000000000002,117.1,836.8000000000001,938.5,752.4999999999999,191.00000000000003,146.1
2013-08-28,26.4,30.8,22.7,5.4,NaN,132.70000000000002,155.3,111.9,15.9,0.0,272.09999999999997,314.8,234.79999999999998,42.699999999999996,41.0,415.1,474.00000000000006,366.0,79.10000000000001,58.5,559.3,632.9,497.6,112.0,60.5,699.6999999999999,786.8,625.7,148.50000000000003,117.0,836.7000000000002,939.7,750.8,190.00000000000003,142.6
2013-08-29,25.5,26.7,24.5,9.4,21.5,131.6,150.5,114.5,22.9,21.5,269.4,309.2,233.59999999999997,47.2,56.5,412.0,468.70000000000005,364.29999999999995,83.50000000000001,80.0,555.6,628.8,494.2,111.50000000000001,82.0,696.9,782.2,623.8,149.9,134.0,835.9000000000001,936.5,751.3,190.5,154.6
2013-08-30,25.1,28.3,22.3,5.1,NaN,129.6,146.70000000000002,114.8,23.9,21.5,267.1,305.2,232.9,49.3,56.5,408.40000000000003,464.6,360.8,82.00000000000001,80.0,552.7,627.6999999999999,490.70000000000005,109.5,80.0,694.3000000000001,780.4,619.7,148.0,127.0,834.6000000000001,935.8,748.9,187.3,146.1
2013-08-31,24.0,27.9,21.1,5.6,2.5,126.6,143.0,113.1,27.900000000000006,24.0,262.29999999999995,299.2,229.8,51.10000000000001,59.0,403.70000000000005,460.8,355.80000000000007,80.1,78.0,548.0,622.3999999999999,487.6,109.30000000000001,82.5,691.9,780.6999999999999,617.8,147.0,84.5,830.6,931.5999999999999,745.4999999999999,185.8,148.6
2013-09-01,23.5,28.2,19.8,3.0,NaN,124.5,141.89999999999998,110.39999999999999,28.5,24.0,256.5,295.09999999999997,223.29999999999998,47.300000000000004,59.0,398.5,457.4,348.50000000000006,75.6,78.0,542.2,618.0,480.30000000000007,107.0,82.5,686.6999999999999,776.8,612.5999999999999,142.5,84.5,826.7,930.4999999999999,740.0999999999999,179.70000000000002,141.1
2013-09-02,22.4,26.9,17.3,2.9,NaN,120.5,138.0,105.0,26.0,24.0,253.20000000000002,293.29999999999995,216.90000000000003,41.9,24.0,392.59999999999997,452.79999999999995,339.8,68.7,65.0,535.6,612.0,471.00000000000006,105.1,82.5,679.8,770.9,602.5999999999999,138.0,84.5,820.1999999999999,924.8,730.6999999999999,174.50000000000003,141.0
2013-09-03,21.7,26.8,16.4,1.5,NaN,116.7,138.10000000000002,96.9,18.099999999999998,2.5,248.29999999999998,288.6,211.4,41.0,24.0,386.09999999999997,447.29999999999995,330.5,65.30000000000001,59.0,528.7,606.8,461.20000000000005,101.6,82.5,672.3,766.9,591.1,129.6,84.5,813.6,920.3,720.6999999999998,168.0,136.5
2013-09-04,22.0,27.5,16.4,1.6,NaN,113.60000000000001,137.3,91.0,14.6,2.5,243.2,284.0,205.8,38.50000000000001,24.0,380.7,442.49999999999994,323.9,63.9,59.0,522.0,601.9,451.79999999999995,96.6,82.5,666.3,765.0,581.6999999999999,124.1,82.5,807.9000000000001,917.6999999999999,710.6999999999999,162.6,129.5
2013-09-05,21.2,24.1,17.9,8.3,0.0,110.8,133.5,87.80000000000001,17.3,0.0,237.39999999999998,276.5,200.90000000000003,45.2,24.0,373.0999999999999,432.7,317.59999999999997,68.4,59.0,514.5,594.3,443.59999999999997,97.39999999999999,78.0,658.8,755.9,575.4,126.6,82.5,802.7,914.1999999999999,705.5999999999998,164.3,84.5
2013-09-06,20.8,23.1,19.0,9.5,0.0,108.1,128.4,87.0,23.8,0.0,232.6,270.3,197.4,52.3,24.0,364.59999999999997,423.5,310.29999999999995,71.10000000000001,59.0,506.59999999999997,585.8,435.49999999999994,99.39999999999999,78.0,650.3,746.4,567.3,130.8,82.5,794.8,905.1999999999999,699.5999999999998,166.3,84.5
2013-09-07,21.9,26.9,17.9,5.8,NaN,107.6,128.4,87.6,26.7,0.0,228.1,266.4,192.6,52.7,24.0,360.8,421.7,304.5,68.6,24.0,500.2,581.1999999999999,427.4,95.39999999999998,65.0,643.1999999999999,740.4,558.6,131.8,82.5,787.4,899.3,690.1999999999998,164.70000000000002,84.5
2013-09-08,22.9,27.9,18.4,4.1,NaN,108.80000000000001,129.5,89.6,29.299999999999997,0.0,225.5,267.6,186.5,47.4,2.5,357.0999999999999,418.1,301.0,70.3,24.0,494.9,576.8,420.0999999999999,94.6,59.0,637.5,736.3,550.8,130.9,82.5,781.0999999999999,896.4,680.6999999999999,158.9,84.5
2013-09-09,23.0,26.5,19.8,7.4,NaN,109.8,128.5,92.99999999999999,35.1,0.0,223.4,265.79999999999995,184.00000000000003,49.7,2.5,352.99999999999994,412.5,298.8,73.60000000000001,24.0,490.49999999999994,571.0,416.9,99.0,59.0,631.8,730.4,544.8,131.70000000000002,82.5,776.0999999999999,893.5,674.6999999999998,159.20000000000002,82.5
2013-09-10,22.0,25.2,19.1,9.3,11.5,110.6,129.6,94.19999999999999,36.099999999999994,11.5,221.39999999999998,263.09999999999997,182.0,53.400000000000006,11.5,347.99999999999994,406.09999999999997,295.1000000000001,81.3,35.5,483.69999999999993,562.3,411.8,104.5,70.5,625.1,723.9,537.8,133.5,89.5,769.3999999999999,885.5,669.5999999999999,162.70000000000002,94.0
2013-09-11,20.1,20.9,19.1,9.8,36.5,109.9,127.4,94.29999999999998,36.4,48.0,217.99999999999997,255.8,181.29999999999998,60.2,48.0,342.5,397.69999999999993,291.70000000000005,88.69999999999999,72.0,474.5,550.9,404.6,107.5,107.0,616.5,713.1999999999999,529.8000000000001,135.8,126.0,760.1999999999999,873.8,661.5999999999999,167.20000000000005,130.5
2013-09-12,23.0,26.3,20.3,10.0,0.5,111.0,126.8,96.7,40.6,48.5,218.6,255.20000000000002,184.29999999999998,67.3,48.5,339.1,393.19999999999993,289.3,93.3,72.5,471.80000000000007,548.5,401.20000000000005,109.2,72.5,611.2,708.0,524.0999999999999,136.0,113.5,754.1999999999999,867.1999999999999,655.3,172.40000000000003,131.0
2013-09-13,22.9,25.2,20.9,9.3,50.0,111.0,124.1,99.20000000000002,45.8,98.5,219.8,253.6,188.8,75.10000000000001,98.5,336.5,391.7,285.7,93.19999999999999,101.0,468.09999999999997,542.2,400.20000000000005,116.1,122.5,605.9,700.9000000000001,519.3,140.40000000000003,157.5,748.5,860.4,649.9999999999999,176.70000000000005,181.0
2013-09-14,23.1,25.3,21.5,9.1,11.5,111.1,122.89999999999999,100.9,47.50000000000001,110.0,220.89999999999998,251.4,193.9,82.6,110.0,334.5,388.69999999999993,284.90000000000003,97.19999999999999,112.5,464.1,535.4,399.7,121.1,134.0,601.6,693.8999999999999,517.8,146.5,169.0,742.9,853.3,645.6999999999999,179.20000000000005,192.5
2013-09-15,23.4,28.2,20.3,3.0,NaN,112.5,125.9,102.10000000000001,41.2,98.5,223.1,255.5,196.3,77.3,110.0,333.9,388.99999999999994,284.1,94.6,110.0,460.5,532.0,397.2,122.49999999999999,134.0,596.1999999999999,688.2,513.9,145.70000000000002,169.0,737.6,849.8,639.8999999999999,174.70000000000002,188.0
2013-09-16,20.9,27.0,15.2,0.3,NaN,113.30000000000001,132.0,98.2,31.7,62.0,223.2,259.4,192.5,68.10000000000001,110.0,331.29999999999995,387.8,279.5,91.89999999999999,110.0,455.79999999999995,529.7,389.9,120.39999999999999,134.0,587.8,682.9,502.79999999999995,139.20000000000002,169.0,729.8,845.1999999999999,628.0,167.50000000000003,188.0
2013-09-17,22.6,29.3,17.0,0.6,NaN,112.9,135.0,94.9,22.3,61.5,223.9,261.8,191.6,62.9,110.0,331.5,390.20000000000005,279.2,89.59999999999998,110.0,452.0,528.1999999999999,384.20000000000005,115.59999999999998,134.0,584.7,683.5,496.1,131.5,134.0,724.1,843.0,618.9999999999999,158.3,175.0
2013-09-18,24.4,31.1,17.5,1.0,NaN,114.4,140.9,91.5,14.0,11.5,225.39999999999998,265.00000000000006,190.70000000000002,59.800000000000004,110.0,334.2,394.5,280.3,89.1,110.0,450.9,532.6,377.2,107.2,112.5,582.4999999999999,683.1,491.7,130.1,134.0,720.3,841.8000000000001,610.8,154.40000000000003,169.0
2013-09-19,24.7,30.2,20.5,0.1,NaN,116.00000000000001,145.79999999999998,90.5,5.0,0.0,227.1,268.7,191.4,52.50000000000001,110.0,336.9,397.20000000000005,284.4,87.59999999999998,110.0,450.49999999999994,534.5,375.4,102.2,112.5,580.1,681.2,490.2,126.1,134.0,717.6,839.6999999999999,608.3,151.5,169.0
2013-09-20,23.4,28.0,20.1,5.4,NaN,116.0,145.60000000000002,90.30000000000001,7.4,0.0,228.49999999999997,271.5,192.4,48.6,98.5,339.09999999999997,401.1,286.6,84.69999999999999,110.0,449.8999999999999,534.6,374.4,102.0,110.0,576.4999999999999,677.5999999999999,487.5,129.9,134.0,712.1999999999999,833.8000000000001,604.2,153.10000000000002,169.0
2013-09-21,23.8,27.8,19.9,7.4,NaN,118.89999999999999,146.4,95.0,14.5,0.0,232.20000000000002,278.4,193.2,46.199999999999996,62.0,342.09999999999997,405.8,287.5,82.60000000000001,110.0,450.19999999999993,534.1999999999999,374.5,106.4,110.0,574.6999999999999,676.0999999999999,484.9,134.9,134.0,706.6999999999999,829.3,597.8,153.70000000000002,169.0
2013-09-22,23.1,27.2,20.4,6.8,0.0,119.4,144.29999999999998,98.4,20.7,0.0,232.29999999999998,279.3,193.3,42.99999999999999,61.5,343.3,406.1,289.99999999999994,83.60000000000001,110.0,450.9,534.5,377.59999999999997,110.3,110.0,571.4,672.5,482.6,136.3,134.0,704.1,827.8000000000001,594.5,152.20000000000002,134.0
2013-09-23,23.8,29.0,18.6,6.3,NaN,118.8,142.2,99.5,26.0,0.0,233.20000000000002,283.09999999999997,191.0,39.99999999999999,11.5,344.2,407.20000000000005,290.20000000000005,85.80000000000001,110.0,453.0,536.6999999999999,379.79999999999995,115.10000000000002,110.0,569.6999999999998,674.8,476.70000000000005,133.20000000000002,112.5,701.2999999999998,825.3000000000001,591.2,156.10000000000002,134.0
2013-09-24,22.0,23.9,20.0,9.8,4.5,116.10000000000001,135.9,99.0,35.7,4.5,232.10000000000002,281.7,189.5,40.7,4.5,343.20000000000005,404.59999999999997,290.40000000000003,88.2,114.5,453.0,533.1,383.4,123.3,114.5,566.5999999999999,670.4,474.4,137.9,117.0,696.1999999999999,817.1,589.2,161.80000000000004,138.5
2013-09-25,19.5,24.2,15.3,4.9,NaN,112.2,132.1,94.2,35.2,4.5,228.2,277.7,184.5,42.6,4.5,340.7,403.59999999999997,286.6,83.8,103.0,451.3,533.1999999999999,380.8,119.89999999999999,114.5,562.0999999999999,666.7,468.6,137.20000000000002,114.5,688.6999999999998,809.6999999999999,581.6999999999999,165.10000000000005,138.5
2013-09-26,17.3,22.5,12.7,0.1,NaN,105.7,126.8,87.0,27.9,4.5,224.60000000000002,273.2,182.0,42.4,4.5,337.90000000000003,405.19999999999993,280.2,74.1,66.5,447.8,532.5999999999999,374.5,110.5,114.5,555.9,661.0,461.49999999999994,134.29999999999998,114.5,680.3999999999999,802.9,571.9,162.80000000000004,138.5
2013-09-27,17.9,24.0,10.9,3.8,NaN,100.5,123.6,77.50000000000001,24.900000000000002,4.5,219.9,267.9,175.9,45.6,4.5,332.79999999999995,402.9,270.8,67.89999999999999,66.0,443.8,529.6999999999999,367.5,108.5,114.5,551.4,658.0999999999999,455.1,135.20000000000002,114.5,671.8999999999999,796.1,560.1,161.20000000000005,138.5
2013-09-28,17.4,19.9,15.2,9.5,4.0,94.1,114.5,74.1,28.1,8.5,212.9,256.7,173.6,54.099999999999994,8.5,327.3,397.5999999999999,265.1,68.1,20.0,438.29999999999995,521.7,364.3,113.89999999999999,118.5,547.0999999999999,651.1999999999999,453.9,143.2,118.5,663.7999999999997,789.3,550.8000000000001,161.30000000000004,121.0
2013-09-29,17.2,19.7,14.7,9.6,19.0,89.3,110.3,68.8,27.9,23.0,205.4,246.2,167.79999999999998,63.6,27.5,321.4,391.99999999999994,258.3,68.6,27.5,432.49999999999994,514.9,359.2,116.09999999999998,137.5,542.3,643.4000000000001,452.2,151.2,137.5,655.8999999999999,780.7,543.2,165.8,140.0
2013-09-30,20.7,25.5,18.0,5.9,1.0,90.5,111.60000000000001,71.5,28.9,24.0,202.7,243.7,165.7,64.10000000000001,28.5,318.69999999999993,389.29999999999995,255.99999999999997,71.5,28.5,431.19999999999993,515.1999999999999,358.09999999999997,112.7,127.0,541.8000000000001,644.8,452.29999999999995,148.8,138.5,652.5999999999999,778.3000000000001,540.1,166.10000000000002,138.5
2013-10-01,21.6,27.2,17.2,5.6,NaN,94.80000000000001,116.3,76.0,34.4,24.0,200.49999999999997,243.09999999999997,163.0,62.3,28.5,319.40000000000003,389.49999999999994,258.0,76.8,28.5,432.7,521.5,356.2,108.5,90.5,542.6,648.9000000000001,450.5,144.89999999999998,138.5,650.7,777.3000000000001,537.5,168.7,138.5
2013-10-02,19.4,22.8,15.0,3.9,NaN,96.30000000000001,115.1,80.1,34.5,24.0,196.79999999999998,238.7,157.6,59.400000000000006,28.5,316.2,382.99999999999994,255.99999999999997,80.10000000000001,28.5,429.09999999999997,517.9999999999999,350.9,102.4,90.0,540.1,644.8,447.6,143.00000000000003,138.5,647.7,773.1999999999999,535.2,169.70000000000002,138.5
2013-10-03,16.3,21.3,11.0,0.4,NaN,95.2,116.5,75.9,25.4,20.0,189.3,231.0,150.0,53.5,28.5,308.09999999999997,373.2,249.49999999999997,79.5,28.5,422.5,514.1,341.0,93.5,40.0,533.5,638.2,440.20000000000005,139.29999999999998,138.5,642.3,767.6999999999999,529.8,168.6,138.5
2013-10-04,17.4,25.1,10.7,0.0,NaN,95.4,121.9,71.9,15.8,1.0,184.70000000000002,232.20000000000002,140.7,43.699999999999996,24.0,300.79999999999995,368.1,239.69999999999996,79.4,28.5,416.8,513.9,330.2,84.4,28.5,527.9000000000001,636.8,431.09999999999997,131.9,138.5,637.6999999999999,765.3000000000001,524.1,167.0,138.5
2013-10-05,20.0,28.1,12.6,2.0,NaN,94.69999999999999,124.5,66.5,11.9,0.0,185.20000000000002,236.1,138.0,40.8,24.0,297.4,368.20000000000005,232.19999999999996,76.00000000000001,28.5,413.4,513.8000000000001,322.49999999999994,83.4,28.5,525.9000000000001,639.7,424.6,124.6,127.0,636.5,769.3,518.8,160.70000000000002,138.5
2013-10-06,20.8,25.7,15.4,6.6,0.0,93.89999999999999,123.00000000000001,64.7,12.899999999999999,0.0,188.7,239.29999999999998,140.70000000000002,47.300000000000004,24.0,294.40000000000003,366.1,227.7,75.2,28.5,413.3,512.5000000000001,322.7,89.69999999999999,28.5,526.6,644.5,420.9,121.4,90.5,636.4999999999999,771.9000000000001,515.2,157.79999999999998,138.5
2013-10-07,22.8,26.9,19.8,9.4,NaN,97.3,127.1,69.5,18.4,0.0,193.60000000000002,242.20000000000002,149.6,52.9,24.0,294.1,365.8,227.1,77.80000000000001,28.5,413.5,510.1000000000001,325.5,98.5,28.5,526.4,645.1,420.40000000000003,120.80000000000001,90.0,637.3999999999999,771.9,517.1,161.40000000000003,138.5
2013-10-08,20.0,21.8,18.0,10.0,3.0,101.0,127.60000000000001,76.5,28.0,3.0,196.20000000000002,244.10000000000002,152.4,53.4,23.0,290.3,358.6,226.5,81.5,31.5,409.1,500.8,326.0,107.5,31.5,523.5,641.6999999999999,417.5,121.5,43.0,634.4999999999999,765.8000000000001,516.7,167.29999999999998,141.5
2013-10-09,20.5,26.4,15.5,2.5,NaN,104.1,128.89999999999998,81.3,30.5,3.0,199.5,250.80000000000004,153.2,46.3,4.0,288.80000000000007,361.09999999999997,222.0,74.19999999999999,27.0,404.9,497.0,320.99999999999994,109.9,31.5,520.9,642.8000000000001,411.5,114.9,31.5,632.0,765.6999999999999,512.4,162.4,141.5
2013-10-10,21.1,26.4,15.9,3.9,NaN,105.19999999999999,127.19999999999999,84.60000000000001,32.4,3.0,199.9,251.70000000000002,151.1,44.3,3.0,290.4000000000001,363.29999999999995,222.60000000000002,73.2,27.0,402.6000000000001,495.3999999999999,316.8,108.4,31.5,518.5999999999999,641.0,407.09999999999997,115.80000000000001,31.5,631.1,766.9,509.2,157.0,130.0
2013-10-11,18.1,20.7,14.1,4.3,6.5,102.5,122.2,83.3,30.099999999999998,9.5,196.39999999999998,245.20000000000002,148.0,42.99999999999999,9.5,291.20000000000005,361.49999999999994,224.00000000000003,77.4,33.5,396.90000000000003,488.29999999999995,311.0,105.3,38.0,515.8,634.7,406.0,119.8,38.0,629.1,766.6999999999999,504.2,151.50000000000003,100.0
2013-10-12,16.4,21.5,11.0,0.1,NaN,96.1,116.8,74.5,20.8,9.5,193.4,243.89999999999998,144.0,39.199999999999996,9.5,289.7,358.99999999999994,224.1,73.7,33.5,390.20000000000005,482.5999999999999,301.6,98.6,38.0,509.5999999999999,626.9,400.0,119.29999999999998,38.0,622.5,761.9,494.90000000000003,141.60000000000002,99.5
2013-10-13,17.3,23.4,12.2,0.0,NaN,93.39999999999999,118.4,68.7,10.799999999999999,6.5,194.4,246.0,145.2,38.800000000000004,9.5,289.6,362.49999999999994,221.1,64.19999999999999,29.5,383.7,476.99999999999994,295.2,92.3,38.0,502.5,619.1999999999999,394.7,118.3,38.0,616.9,760.0999999999999,486.2,132.3,49.5
2013-10-14,18.3,24.4,13.3,0.5,NaN,91.2,116.4,66.5,8.799999999999999,6.5,195.3,245.3,147.8,39.3,9.5,290.7,367.2,219.7,55.099999999999994,10.5,380.0,477.49999999999994,288.5,82.99999999999999,33.5,496.09999999999997,613.4,387.49999999999994,118.7,38.0,612.0999999999999,759.2,478.0,123.7,38.0
2013-10-15,12.0,17.4,7.7,6.5,3.5,82.1,107.4,58.3,11.399999999999999,10.0,187.3,234.60000000000002,142.9,43.8,13.0,282.0,359.09999999999997,209.39999999999998,55.699999999999996,13.0,372.5,470.69999999999993,280.9,84.6,37.0,484.7,602.8000000000001,375.09999999999997,119.8,41.5,600.6999999999998,748.4,465.4,127.2,41.5
2013-10-16,11.2,16.8,6.1,0.1,NaN,75.2,103.49999999999999,50.300000000000004,7.199999999999999,3.5,177.7,225.70000000000002,133.6,37.3,13.0,271.59999999999997,348.7,198.29999999999998,50.199999999999996,13.0,366.40000000000003,464.9999999999999,274.3,84.6,37.0,472.09999999999997,591.8,361.3,112.5,41.5,590.9999999999999,738.1999999999999,456.3,126.99999999999999,41.5
2013-10-17,12.4,18.9,6.8,2.0,NaN,71.2,100.89999999999998,46.1,9.1,3.5,167.29999999999998,217.70000000000002,120.6,29.9,13.0,264.6,344.7999999999999,190.1,48.3,13.0,360.9,459.8999999999999,270.20000000000005,82.8,37.0,461.4,583.5,347.70000000000005,107.7,41.5,580.7999999999998,727.7999999999998,446.1,128.39999999999998,41.5
2013-10-18,13.6,20.2,8.1,1.0,NaN,67.5,97.7,42.0,10.1,3.5,160.89999999999998,216.1,110.69999999999999,20.9,10.0,261.90000000000003,343.69999999999993,187.2,48.900000000000006,13.0,357.1,460.19999999999993,263.09999999999997,74.29999999999998,33.0,451.20000000000005,574.7,337.2,102.4,41.5,570.0,716.8999999999999,436.70000000000005,128.39999999999998,41.5
2013-10-19,14.6,19.5,9.8,5.4,NaN,63.800000000000004,92.8,38.5,15.0,3.5,155.0,209.2,104.99999999999999,23.799999999999997,10.0,259.1,338.09999999999997,186.3,54.3,13.0,354.50000000000006,460.0,258.2,70.10000000000001,14.0,443.8,570.3,327.00000000000006,98.0,37.0,559.9,706.1999999999999,426.0,133.70000000000002,41.5
2013-10-20,16.7,22.9,11.7,4.9,NaN,68.5,98.30000000000001,42.5,13.4,0.0,150.6,205.70000000000002,100.8,24.799999999999997,10.0,255.79999999999998,332.9,185.4,57.199999999999996,13.0,350.50000000000006,457.3999999999999,251.9,69.10000000000001,13.0,441.0,569.0,323.4,98.0,37.0,553.2,701.1,417.6,133.2,41.5
